sample_idx,image,image_id,obj_id,given_label,given_label_idx,box,occluded,truncated,predicted_label,predicted_label_idx,predicted_confidence,pred_probs,self_confidence,margin,normalized_margin,latency_ms,is_error,reason_code
11,cabc30fc-e772657xxxx.jpg,cabc30fc-e772657xxxx,3,car,2,"[725, 429, 742, 451]",True,False,car,2,0.9131981134414673,"{'pedestrian': 0.019667373970150948, 'rider': 8.676438483234961e-07, 'car': 0.9131981134414673, 'truck': 1.9313485609018244e-05, 'bus': 3.82051439373754e-06, 'train': 4.7200427388816024e-07, 'motorcycle': 2.8402753287082305e-06, 'bicycle': 9.846837656368734e-07, 'traffic light': 0.06701593846082687, 'traffic sign': 9.035957918968052e-05}",0.9131981134414673,0.0,0.0,65923.35810000008,False,accepted_match
12,cabc30fc-e772657xxxx.jpg,cabc30fc-e772657xxxx,4,car,2,"[642, 426, 661, 444]",True,False,car,2,0.9318012595176697,"{'pedestrian': 0.017849553376436234, 'rider': 5.566952836488781e-07, 'car': 0.9318012595176697, 'truck': 1.3853025848220568e-05, 'bus': 2.6846660148294177e-06, 'train': 3.719603682839079e-07, 'motorcycle': 3.2930504403339e-06, 'bicycle': 7.42721624646947e-07, 'traffic light': 0.05028241500258446, 'traffic sign': 4.5190299715613946e-05}",0.9318012595176697,0.0,0.0,70793.22030000003,False,accepted_match
13,cabc30fc-e772657xxxx.jpg,cabc30fc-e772657xxxx,5,car,2,"[612, 428, 657, 462]",True,False,car,2,0.9853605628013611,"{'pedestrian': 0.005120838992297649, 'rider': 2.513252184144221e-07, 'car': 0.9853605628013611, 'truck': 1.029578379529994e-05, 'bus': 1.674226155046199e-06, 'train': 2.3466961351914506e-07, 'motorcycle': 1.9447977592790266e-06, 'bicycle': 3.5168869771950995e-07, 'traffic light': 0.0094972625374794, 'traffic sign': 6.620227850362426e-06}",0.9853605628013611,0.0,0.0,65501.13769999985,False,accepted_match
14,cabc30fc-e772657xxxx.jpg,cabc30fc-e772657xxxx,6,car,2,"[654, 414, 734, 487]",False,False,car,2,0.9946967363357544,"{'pedestrian': 0.0019100396893918514, 'rider': 1.088357493017611e-07, 'car': 0.9946967363357544, 'truck': 6.889099040563451e-06, 'bus': 1.1903040331162629e-06, 'train': 1.478923081776884e-07, 'motorcycle': 9.757671932675294e-07, 'bicycle': 1.868296806151193e-07, 'traffic light': 0.0033811074681580067, 'traffic sign': 2.6332704692322295e-06}",0.9946967363357544,0.0,0.0,67158.50520000004,False,accepted_match
15,cabc30fc-e772657xxxx.jpg,cabc30fc-e772657xxxx,7,car,2,"[462, 404, 593, 508]",False,False,car,2,0.9985590577125549,"{'pedestrian': 0.0007989900186657906, 'rider': 3.0469792022813635e-08, 'car': 0.9985590577125549, 'truck': 2.6490017717151204e-06, 'bus': 2.7691953619068954e-07, 'train': 5.162456062635101e-08, 'motorcycle': 2.7804421165456006e-07, 'bicycle': 3.953295646397237e-08, 'traffic light': 0.0006386697641573846, 'traffic sign': 1.8971277881973947e-07}",0.9985590577125549,0.0,0.0,63669.40269999986,False,accepted_match
16,cabc30fc-eb673c5a.jpg,cabc30fc-eb673c5a,0,car,2,"[0, 296, 272, 529]",False,True,car,2,0.996664822101593,"{'pedestrian': 4.752717330802625e-08, 'rider': 1.0215878837316339e-10, 'car': 0.996664822101593, 'truck': 0.0027850044425576925, 'bus': 0.0005501609412021935, 'train': 2.474529736673503e-08, 'motorcycle': 1.6354052334577318e-08, 'bicycle': 8.288052022464854e-09, 'traffic light': 4.989654911469188e-09, 'traffic sign': 1.4142714777065635e-10}",0.996664822101593,0.0,0.0,64652.863100000104,False,accepted_match
17,cabc30fc-eb673c5a.jpg,cabc30fc-eb673c5a,1,car,2,"[312, 401, 433, 480]",False,False,car,2,0.830142080783844,"{'pedestrian': 0.00025927458773367107, 'rider': 2.2389560427882316e-08, 'car': 0.830142080783844, 'truck': 0.004489873070269823, 'bus': 0.0015338592929765582, 'train': 2.0482566469581798e-06, 'motorcycle': 9.391081334797491e-07, 'bicycle': 1.794273089217313e-06, 'traffic light': 0.15810935199260712, 'traffic sign': 0.005460838787257671}",0.830142080783844,0.0,0.0,67192.8484,False,accepted_match
18,cabc30fc-eb673c5a.jpg,cabc30fc-eb673c5a,2,car,2,"[647, 428, 663, 462]",True,False,traffic light,8,0.8196089267730713,"{'pedestrian': 1.3339384167920798e-05, 'rider': 3.957507210827771e-09, 'car': 0.0012853845255449414, 'truck': 0.0001774112315615639, 'bus': 0.00022394180996343493, 'train': 9.827419944485882e-07, 'motorcycle': 1.3993680170187872e-07, 'bicycle': 4.0641307919031533e-07, 'traffic light': 0.8196089267730713, 'traffic sign': 0.17868942022323608}",0.0012853845255449414,0.8183235422475263,0.9984317099490293,70544.28690000031,True,mismatch_low_self_confidence
19,cabc30fc-eb673c5a.jpg,cabc30fc-eb673c5a,3,car,2,"[663, 436, 686, 455]",True,False,traffic light,8,0.8165029883384705,"{'pedestrian': 1.024619814415928e-05, 'rider': 3.5729468272904796e-09, 'car': 0.0011082998244091868, 'truck': 0.00014850949810352176, 'bus': 0.00018861655553337187, 'train': 9.131857154898171e-07, 'motorcycle': 1.286518624965538e-07, 'bicycle': 3.514518880365358e-07, 'traffic light': 0.8165029883384705, 'traffic sign': 0.18203985691070557}",0.0011082998244091868,0.8153946885140613,0.9986426261260054,70795.98279999982,True,mismatch_low_self_confidence
20,cabc30fc-eb673c5a.jpg,cabc30fc-eb673c5a,4,truck,3,"[547, 384, 602, 479]",True,False,traffic light,8,0.7256947755813599,"{'pedestrian': 0.0001468946720706299, 'rider': 3.401743953190817e-08, 'car': 0.21551688015460968, 'truck': 0.007458977866917849, 'bus': 0.0030109300278127193, 'train': 5.755701749876607e-06, 'motorcycle': 1.1378181170584867e-06, 'bicycle': 3.431967115830048e-06, 'traffic light': 0.7256947755813599, 'traffic sign': 0.04816119745373726}",0.007458977866917849,0.718235797714442,0.9897216045672337,72089.97550000003,True,mismatch_low_self_confidence
21,cabc30fc-eb673c5a.jpg,cabc30fc-eb673c5a,5,car,2,"[435, 369, 586, 513]",False,False,car,2,0.976691722869873,"{'pedestrian': 6.654274329775944e-05, 'rider': 1.5326877544907802e-08, 'car': 0.976691722869873, 'truck': 0.01635446399450302, 'bus': 0.0006842811708338559, 'train': 9.931144404617953e-07, 'motorcycle': 8.916698561733938e-07, 'bicycle': 4.1326191535517864e-07, 'traffic light': 0.006177701521664858, 'traffic sign': 2.2818856450612657e-05}",0.976691722869873,0.0,0.0,74958.03560000013,False,accepted_match
22,cabc30fc-eb673c5a.jpg,cabc30fc-eb673c5a,6,car,2,"[602, 425, 649, 470]",False,False,traffic light,8,0.8788099884986877,"{'pedestrian': 2.483823300281074e-05, 'rider': 8.151974206782597e-09, 'car': 0.01009818259626627, 'truck': 0.0008125450694933534, 'bus': 0.0008811886655166745, 'train': 2.3764121124258963e-06, 'motorcycle': 3.2047958598013793e-07, 'bicycle': 1.0672724783944432e-06, 'traffic light': 0.8788099884986877, 'traffic sign': 0.10936940461397171}",0.01009818259626627,0.8687118059024215,0.9885092537312674,69849.18830000015,True,mismatch_high_margin
23,cabc30fc-eb673c5a.jpg,cabc30fc-eb673c5a,7,car,2,"[702, 428, 733, 453]",False,False,traffic light,8,0.7054731249809265,"{'pedestrian': 5.019601758249337e-06, 'rider': 1.8482931851693252e-09, 'car': 0.0005689956014975905, 'truck': 0.00010140924132429063, 'bus': 0.00016339850844815373, 'train': 7.589487154291419e-07, 'motorcycle': 6.141826958128149e-08, 'bicycle': 2.462456620833109e-07, 'traffic light': 0.7054731249809265, 'traffic sign': 0.29368695616722107}",0.0005689956014975905,0.7049041293794289,0.9991934553119752,73145.63159999989,True,mismatch_low_self_confidence
24,cabc30fc-eb673c5a.jpg,cabc30fc-eb673c5a,8,traffic sign,9,"[923, 362, 959, 397]",False,False,traffic light,8,0.5734013915061951,"{'pedestrian': 4.287830961402506e-06, 'rider': 8.260013228955643e-10, 'car': 0.00021096077398397028, 'truck': 2.74141420959495e-05, 'bus': 6.092868352425285e-05, 'train': 3.04666201600412e-07, 'motorcycle': 2.4087281502715996e-08, 'bicycle': 1.1040573610898718e-07, 'traffic light': 0.5734013915061951, 'traffic sign': 0.42629456520080566}",0.42629456520080566,0.1471068263053894,0.2565512195897768,73412.95119999995,True,mismatch_high_margin
25,cabc30fc-eb673c5a.jpg,cabc30fc-eb673c5a,9,traffic sign,9,"[948, 435, 969, 449]",False,False,traffic light,8,0.7112123370170593,"{'pedestrian': 9.078547009266913e-06, 'rider': 2.4498238992975985e-09, 'car': 0.0007560746744275093, 'truck': 5.893401976209134e-05, 'bus': 0.0002426411083433777, 'train': 6.04812044002756e-07, 'motorcycle': 7.869027029983044e-08, 'bicycle': 3.271452726494317e-07, 'traffic light': 0.7112123370170593, 'traffic sign': 0.2877199351787567}",0.2877199351787567,0.4234924018383026,0.5954514282112975,69506.01370000004,True,mismatch_high_margin
26,cabc30fc-fd79926f.jpg,cabc30fc-fd79926f,0,car,2,"[630, 439, 653, 456]",True,False,pedestrian,0,0.3752498924732208,"{'pedestrian': 0.3752498924732208, 'rider': 0.18821662664413452, 'car': 0.08823234587907791, 'truck': 0.006728793028742075, 'bus': 3.9219852624228224e-05, 'train': 2.47081948145933e-06, 'motorcycle': 0.027889488264918327, 'bicycle': 0.0003371292259544134, 'traffic light': 0.31327298283576965, 'traffic sign': 3.105162613792345e-05}",0.08823234587907791,0.2870175465941429,0.7648704299485589,69638.49389999996,False,accepted_uncertain_mismatch
27,cabc30fc-fd79926f.jpg,cabc30fc-fd79926f,1,car,2,"[607, 439, 626, 458]",True,False,pedestrian,0,0.38742733001708984,"{'pedestrian': 0.38742733001708984, 'rider': 0.14147460460662842, 'car': 0.07402816414833069, 'truck': 0.005523456260561943, 'bus': 3.585003287298605e-05, 'train': 2.1999564978614217e-06, 'motorcycle': 0.02004830166697502, 'bicycle': 0.00028309517074376345, 'traffic light': 0.3711397349834442, 'traffic sign': 3.7319969123927876e-05}",0.07402816414833069,0.31339916586875916,0.8089237428214855,63626.24880000021,False,accepted_uncertain_mismatch
28,cabc30fc-fd79926f.jpg,cabc30fc-fd79926f,2,truck,3,"[199, 382, 328, 488]",True,False,car,2,0.7066256403923035,"{'pedestrian': 0.04077335074543953, 'rider': 0.00047685467870905995, 'car': 0.7066256403923035, 'truck': 0.25177931785583496, 'bus': 2.1827367163496092e-05, 'train': 1.2777421716236859e-06, 'motorcycle': 0.00021681239013560116, 'bicycle': 6.696997843391728e-06, 'traffic light': 9.802443673834205e-05, 'traffic sign': 1.4671049086700805e-07}",0.25177931785583496,0.4548463225364685,0.6436878263912806,63394.15099999997,True,mismatch_high_margin
29,cabc30fc-fd79926f.jpg,cabc30fc-fd79926f,3,car,2,"[656, 420, 718, 479]",True,False,pedestrian,0,0.3038157522678375,"{'pedestrian': 0.3038157522678375, 'rider': 0.29033076763153076, 'car': 0.24938489496707916, 'truck': 0.012966617941856384, 'bus': 3.274378104833886e-05, 'train': 1.8848331819754094e-06, 'motorcycle': 0.08031360059976578, 'bicycle': 0.0003608308907132596, 'traffic light': 0.06278867274522781, 'traffic sign': 4.240575435687788e-06}",0.24938489496707916,0.05443085730075836,0.17915745610442632,74173.81729999988,False,accepted_uncertain_mismatch
30,cabc30fc-fd79926f.jpg,cabc30fc-fd79926f,4,car,2,"[302, 392, 593, 590]",False,False,car,2,0.9997805953025818,"{'pedestrian': 7.772691606078297e-05, 'rider': 3.4917589800897986e-05, 'car': 0.9997805953025818, 'truck': 7.544896652689204e-05, 'bus': 7.218533681907502e-08, 'train': 1.1501256835799722e-08, 'motorcycle': 3.097323133260943e-05, 'bicycle': 5.5040281665696966e-08, 'traffic light': 2.3215515909669193e-07, 'traffic sign': 3.903978806896191e-10}",0.9997805953025818,0.0,0.0,67644.14159999978,False,accepted_match
31,cabc30fc-fd79926f.jpg,cabc30fc-fd79926f,5,car,2,"[706, 427, 801, 505]",False,False,pedestrian,0,0.47899967432022095,"{'pedestrian': 0.47899967432022095, 'rider': 0.19024747610092163, 'car': 0.20934848487377167, 'truck': 0.009545552544295788, 'bus': 3.407933400012553e-05, 'train': 1.8919613467005547e-06, 'motorcycle': 0.060044821351766586, 'bicycle': 0.00043084853678010404, 'traffic light': 0.05134279653429985, 'traffic sign': 4.340360192145454e-06}",0.20934848487377167,0.2696511894464493,0.5629464985109406,64013.34189999988,False,accepted_uncertain_mismatch
32,cabc30fc-fd79926f.jpg,cabc30fc-fd79926f,7,rider,1,"[820, 434, 835, 456]",True,False,pedestrian,0,0.6512948274612427,"{'pedestrian': 0.6512948274612427, 'rider': 0.22523994743824005, 'car': 0.0333951897919178, 'truck': 0.004271161276847124, 'bus': 2.4837569071678445e-05, 'train': 1.843613745222683e-06, 'motorcycle': 0.018008345738053322, 'bicycle': 0.00047584279673174024, 'traffic light': 0.06728164851665497, 'traffic sign': 6.287112228164915e-06}",0.22523994743824005,0.4260548800230026,0.6541659200392719,62657.11039999996,True,mismatch_low_self_confidence
33,cabc30fc-fd79926f.jpg,cabc30fc-fd79926f,12,traffic sign,9,"[863, 415, 876, 439]",False,False,pedestrian,0,0.7443218231201172,"{'pedestrian': 0.7443218231201172, 'rider': 0.17408223450183868, 'car': 0.018190039321780205, 'truck': 0.004721582867205143, 'bus': 2.9491984605556354e-05, 'train': 2.0058982954651583e-06, 'motorcycle': 0.01195200253278017, 'bicycle': 0.0003902645839843899, 'traffic light': 0.04630544036626816, 'traffic sign': 5.140366738487501e-06}",5.140366738487501e-06,0.7443166827533787,0.9999930938922132,64227.43260000016,True,mismatch_low_self_confidence
34,cabc30fc-fd79926f.jpg,cabc30fc-fd79926f,13,traffic sign,9,"[861, 384, 876, 409]",False,False,pedestrian,0,0.6974469423294067,"{'pedestrian': 0.6974469423294067, 'rider': 0.2215031087398529, 'car': 0.016415493562817574, 'truck': 0.004235545638948679, 'bus': 2.5217392249032855e-05, 'train': 1.855123173299944e-06, 'motorcycle': 0.012798427604138851, 'bicycle': 0.0003763414279092103, 'traffic light': 0.047192588448524475, 'traffic sign': 4.634118340618443e-06}",4.634118340618443e-06,0.6974423082110661,0.9999933555973087,65870.22290000005,True,mismatch_low_self_confidence
35,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,0,car,2,"[259, 239, 345, 290]",True,False,traffic light,8,0.8220546245574951,"{'pedestrian': 0.000474933855002746, 'rider': 1.6915441847231705e-07, 'car': 0.15854518115520477, 'truck': 0.0008161930600181222, 'bus': 9.955838322639465e-05, 'train': 1.514178620709572e-06, 'motorcycle': 9.512450560578145e-06, 'bicycle': 3.848798769467976e-06, 'traffic light': 0.8220546245574951, 'traffic sign': 0.017994457855820656}",0.15854518115520477,0.6635094434022903,0.8071354671345006,64157.219700000045,True,mismatch_high_margin
36,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,1,car,2,"[905, 244, 933, 268]",True,False,traffic light,8,0.9837754368782043,"{'pedestrian': 0.000243457019678317, 'rider': 2.5613013576730737e-07, 'car': 0.012036685831844807, 'truck': 0.00013437564484775066, 'bus': 1.0878661669266876e-05, 'train': 3.207620409284573e-07, 'motorcycle': 1.54703975567827e-05, 'bicycle': 1.625373101887817e-06, 'traffic light': 0.9837754368782043, 'traffic sign': 0.0037815412506461143}",0.012036685831844807,0.9717387510463595,0.9877648034494126,64072.03119999985,True,mismatch_high_margin
37,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,2,car,2,"[926, 247, 966, 274]",True,False,traffic light,8,0.9316896796226501,"{'pedestrian': 0.00023590806813444942, 'rider': 3.762905009807582e-07, 'car': 0.06530692428350449, 'truck': 0.00029348762473091483, 'bus': 1.7627857232582755e-05, 'train': 3.924372151686839e-07, 'motorcycle': 3.3491502108518034e-05, 'bicycle': 2.0315201254561543e-06, 'traffic light': 0.9316896796226501, 'traffic sign': 0.002420019591227174}",0.06530692428350449,0.8663827553391457,0.929904853824339,63928.01000000008,True,mismatch_high_margin
38,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,3,car,2,"[960, 250, 992, 279]",True,False,traffic light,8,0.9512600898742676,"{'pedestrian': 0.0002639072190504521, 'rider': 4.036590155465092e-07, 'car': 0.04578990861773491, 'truck': 0.00026243997854180634, 'bus': 1.461600732000079e-05, 'train': 3.266736428031436e-07, 'motorcycle': 3.282604302512482e-05, 'bicycle': 2.034726094279904e-06, 'traffic light': 0.9512600898742676, 'traffic sign': 0.002373423660174012}",0.04578990861773491,0.9054701812565327,0.9518639443563882,64207.777000000075,True,mismatch_high_margin
39,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,4,car,2,"[987, 249, 1047, 284]",True,False,traffic light,8,0.7553526163101196,"{'pedestrian': 0.00023668255016673356, 'rider': 3.691542076467158e-07, 'car': 0.24222221970558167, 'truck': 0.000696960894856602, 'bus': 2.9795655791531317e-05, 'train': 5.661586897076631e-07, 'motorcycle': 5.182968016015366e-05, 'bicycle': 2.1846283289050916e-06, 'traffic light': 0.7553526163101196, 'traffic sign': 0.00140674551948905}",0.24222221970558167,0.513130396604538,0.6793256361660178,63643.890499999994,True,mismatch_high_margin
40,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,5,car,2,"[1008, 258, 1069, 291]",True,False,car,2,0.6019788384437561,"{'pedestrian': 0.0002622263564262539, 'rider': 6.252614070945128e-07, 'car': 0.6019788384437561, 'truck': 0.0010606048163026571, 'bus': 2.6801752028404735e-05, 'train': 5.026416829423397e-07, 'motorcycle': 0.00012377178063616157, 'bicycle': 2.6045752292702673e-06, 'traffic light': 0.3961043059825897, 'traffic sign': 0.0004397172888275236}",0.6019788384437561,0.0,0.0,66753.54389999984,False,accepted_match
41,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,6,car,2,"[1054, 263, 1102, 303]",True,False,car,2,0.6163844466209412,"{'pedestrian': 0.0003685342671815306, 'rider': 9.97730126073293e-07, 'car': 0.6163844466209412, 'truck': 0.0013210715260356665, 'bus': 3.4386157494736835e-05, 'train': 5.340454549696005e-07, 'motorcycle': 0.00017802092770580202, 'bicycle': 4.573985734168673e-06, 'traffic light': 0.38135188817977905, 'traffic sign': 0.00035546935396268964}",0.6163844466209412,0.0,0.0,66233.39269999997,False,accepted_match
42,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,7,car,2,"[1099, 254, 1185, 311]",True,False,car,2,0.5756780505180359,"{'pedestrian': 0.00027157869772054255, 'rider': 5.476559863382136e-07, 'car': 0.5756780505180359, 'truck': 0.002118651522323489, 'bus': 5.5536704167025164e-05, 'train': 8.383249223697931e-07, 'motorcycle': 0.00011689324310282245, 'bicycle': 3.755857733267476e-06, 'traffic light': 0.4213116466999054, 'traffic sign': 0.00044263305608183146}",0.5756780505180359,0.0,0.0,67390.76810000006,False,accepted_match
43,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,8,car,2,"[1160, 258, 1276, 335]",False,True,car,2,0.8535609841346741,"{'pedestrian': 0.0006550088291987777, 'rider': 2.68884036813688e-06, 'car': 0.8535609841346741, 'truck': 0.01842387393116951, 'bus': 0.00037958205211907625, 'train': 2.9152590741432505e-06, 'motorcycle': 0.00037863405304960907, 'bicycle': 3.156949969707057e-05, 'traffic light': 0.12651722133159637, 'traffic sign': 4.7498939238721505e-05}",0.8535609841346741,0.0,0.0,66032.71709999944,False,accepted_match
44,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,9,car,2,"[108, 240, 262, 311]",False,False,car,2,0.7768953442573547,"{'pedestrian': 0.0005424929549917579, 'rider': 1.0910627423754704e-07, 'car': 0.7768953442573547, 'truck': 0.0010939529165625572, 'bus': 8.299398177769035e-05, 'train': 9.521215247332293e-07, 'motorcycle': 1.3426151781459339e-05, 'bicycle': 2.4345015390281333e-06, 'traffic light': 0.21997593343257904, 'traffic sign': 0.0013924542581662536}",0.7768953442573547,0.0,0.0,65929.65439999988,False,accepted_match
45,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,10,car,2,"[470, 233, 527, 272]",False,False,traffic light,8,0.973446249961853,"{'pedestrian': 6.678712088614702e-05, 'rider': 3.153604311023628e-08, 'car': 0.004632411990314722, 'truck': 0.0001613554049981758, 'bus': 1.7010854207910597e-05, 'train': 5.788730845779355e-07, 'motorcycle': 3.1782444693817524e-06, 'bicycle': 8.797582040642737e-07, 'traffic light': 0.973446249961853, 'traffic sign': 0.021671555936336517}",0.004632411990314722,0.9688138379715383,0.9952412246793326,66041.93209999995,True,mismatch_high_margin
46,cabc9045-1b8282ba.jpg,cabc9045-1b8282ba,11,car,2,"[560, 239, 595, 262]",False,False,traffic light,8,0.9829733371734619,"{'pedestrian': 0.00015073182294145226, 'rider': 6.340226832435292e-08, 'car': 0.005116965621709824, 'truck': 8.242080366471782e-05, 'bus': 8.123074621835258e-06, 'train': 3.5918048979510786e-07, 'motorcycle': 5.754654011980165e-06, 'bicycle': 8.035327709876583e-07, 'traffic light': 0.9829733371734619, 'traffic sign': 0.011661469005048275}",0.005116965621709824,0.9778563715517521,0.9947944003889021,66267.17709999956,True,mismatch_high_margin
